row,column,Similarity_Measure,row_id,row_q,row_topic,row_status,col_id,col_q,col_topic,col_status
3325,1668,1,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final
3473,1668,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final
3638,1668,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final
3973,1668,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final
4255,1668,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final
1781,1726,1.0000000000000002,P053687,Workers in deep mines usually suffer from dehydration because water is lost due to evaporation. water is lost due to defecation. water is lost in the form of urine. water is lost along with salts in the form of sweat.,BIO-11-CBS-19-02,draft,P017521,Workers in deep mines usually suffer from dehydration because water is lost due to evaporation. water is lost due to defecation. water is lost in the form of urine. water is lost along with salts in the form of sweat.,BIO-11-CBS-19-00,final
1860,1834,0.9999999999999999,P026990,Which one of the following endocrine glands stores its secretion in the extracellular space before discharging it into the blood? Testis Thyroid Pancreas Adrenal,BIO-11-CBS-22-00,final,P008778,Which of the following endocrine glands stores its secretion in the extracellular space before discharging into the blood? Pancreas Adrenal Testis Thyroid,BIO-11-CBS-22-00,final
1846,1842,1,P014152,Which of the following pairs of hormones are not antagonistic (having opposite effects) to each other? Aldosterone - Atrial Natriuretic Factor Relaxin - Inhibin Parathormone - Calcitonin Insulin - Glucagon,BIO-11-CBS-22-00,final,P014147,Which of the following pairs of hormones are not antagonistic (having opposite effects) to each other? Aldosterone - Atrial Natriuretic Factor Relaxin - Inhibin Parathormone - Calcitonin Insulin - Glucagon,BIO-11-CBS-22-00,final
1866,1842,1,P010393,Which of the following pairs of hormones are not antagonistic (having opposite effects) to each other? Aldosterone - Atrial Natriuretic Factor Relaxin - Inhibin Parathormone - Calcitonin Insulin - Glucagon,BIO-11-CBS-22-99,final,P014147,Which of the following pairs of hormones are not antagonistic (having opposite effects) to each other? Aldosterone - Atrial Natriuretic Factor Relaxin - Inhibin Parathormone - Calcitonin Insulin - Glucagon,BIO-11-CBS-22-00,final
1867,1843,1.0000000000000004,P010397,The amino acid tryptophan is the precursor for the synthesis of estrogen and progesterone. cortisol and cortisone. melatonin and serotonin. estrogen and inhibin.,BIO-11-CBS-22-99,final,P014148,The amino acid tryptophan is the presursor for the synthesis of estrogen and progesterone. cortisol and cortisone. melatonin and serotonin. estrogen and inhibin.,BIO-11-CBS-22-00,final
1866,1846,1,P010393,Which of the following pairs of hormones are not antagonistic (having opposite effects) to each other? Aldosterone - Atrial Natriuretic Factor Relaxin - Inhibin Parathormone - Calcitonin Insulin - Glucagon,BIO-11-CBS-22-99,final,P014152,Which of the following pairs of hormones are not antagonistic (having opposite effects) to each other? Aldosterone - Atrial Natriuretic Factor Relaxin - Inhibin Parathormone - Calcitonin Insulin - Glucagon,BIO-11-CBS-22-00,final
2031,1997,0.9999999999999998,P014940,"Which type of plant tissue is being described by the given statements?It consists of long, narrow cells with thick and lignified cell walls having a few or numerous pits. They are dead and without protoplasts. On the basis of variation in form, structure, origin and development, it may be either fibres or sclereides. It provides mechanical support to organs.  Parenchyma Sclerenchyma Collenchyma Chlorenchyma",BIO-11-CBS-06-00,final,P010784,"Which type of plant tissue is being described by the given statements?It consists of long, narrow cells with thick and lignified cell walls having a few or numerous pits. They are dead and without protoplasts. On the basis of variation in form, structure, origin and development, it may be either fibres or sclereids. It provides mechanical support to organs.  Parenchyma Sclerenchyma Collenchyma Chlorenchyma",BIO-11-CBS-06-00,final
2041,2010,1,P014960,"Identify types of vascular bundles in given figures A, B and C. A- Radial; B-Conjoint closed; C-Conjoint open A- Conjoint closed; B-Conjoint open; C-Radial A- Conjoint open; B-Conjoint closed; C-Radial A- Bicollateral; B-Concentric; C-Radial",BIO-11-CBS-06-00,final,P010879,"Identify the types of vascular bundles in given figures A, B and C. A- Radial; B-Conjoint closed; C-Conjoint open A- Conjoint closed; B-Conjoint open; C-Radial A- Conjoint open; B-Conjoint closed; C-Radial A- Bicollateral; B-Concentric; C-Radial",BIO-11-CBS-06-00,final
2048,2017,1,P014981,The ______ occurs in layers below the epidermis in dicotyledonous plants.  parenchyma  sclerenchyma collenchyma aerenchyma,BIO-11-CBS-06-00,draft,P014905,The ______ occurs in layers below the epidermis in dicotyledonous plants.  parenchyma  sclerenchyma collenchyma aerenchyma,BIO-11-CBS-06-00,draft
2615,2084,1,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final
2971,2084,1,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final
3083,2084,1,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final
3325,2084,1,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final
3473,2084,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final
3638,2084,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final
3973,2084,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final
4255,2084,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final
2971,2615,1,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final
3083,2615,1,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final
3325,2615,1,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final
3473,2615,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final
3638,2615,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final
3973,2615,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final
4255,2615,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final
2686,2655,0.9999999999999999,P006943,"If there are 4 cells in anther, what will be the number of pollen grains  8 4 16 12",BIO-11-CBS-03-00,final,P006616,"If there are 4 cells in anther, what will be the number of pollen grains? 8 4 16 12",BIO-11-CBS-03-00,final
3083,2971,1,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final
3325,2971,1,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final
3473,2971,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final
3638,2971,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final
3973,2971,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final
4255,2971,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final
3325,3083,1,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final
3473,3083,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final
3638,3083,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final
3973,3083,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final
4255,3083,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final
3263,3213,0.9999999999999999,P007188,Which is a diasccharide? Galactose Fructose Maltose Dextrin,BIO-11-CBS-09-00,final,P007087,Which of the following is a disaccharide? Galactose Fructose Maltose Dextrin,BIO-11-CBS-09-00,final
3473,3325,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final
3638,3325,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final
3973,3325,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final
4255,3325,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final
3374,3334,1.0000000000000002,P007025,"Who proposed the theory that ""cells arise only from the pre-existing cells""? Mohl Virchow Haeckel Brown",BIO-11-CBS-08-00,final,P006965,"Who proposed the theory that ""cells arise only from the pre-existing cells""? Mohl Virchow Haeckel Brown",BIO-11-CBS-08-00,final
3413,3409,1,P012764,Protein synthesis in an animal cell occurs only on the ribosomes present in the cytosol. only on ribosomes attached to the nuclear envelope and endoplasmic reticulum. on ribosomes present in the nucleolus as well as in cytoplasm. on ribosomes present in cytoplasm as well as mitochondria.,BIO-11-CBS-08-00,final,P007060,Protein synthesis in animal cell occurs on ribosomes present in cytoplasm as well as in mitochondria. on ribosomes present in the nucleolus as well as in cytoplasm. only on ribosomes attached to the nuclear envelope and endoplasmic reticulum. only to the ribosomes present in the cytosol.,BIO-11-CBS-08-00,final
3638,3473,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final
3973,3473,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final
4255,3473,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final
3627,3499,0.9999999999999999,P024943,In the somatic cell cycle in \(G_1\) phase DNA content is double the amount of DNA present in the original cell. DNA replication takes place in \(S\)-phase. a short interphase is followed by a long mitotic phase. \(G_2\) phase follows mitotic phase.,BIO-11-CBS-10-00,final,P007218,In the somatic cell cycle DNA replication takes place in S-phase. a short interphase is followed by a long mitotic phase. \(G_2\) phase follows mitotic phase. in \(G_1\) phase DNA content is double the amount of DNA present in the original cell.,BIO-11-CBS-10-00,final
3623,3608,0.9999999999999998,P024045,"In meiosis, the daughter cells differ from parent cell as well as amongst themselves due to segregation, independent assortment and crossing over. segregation and crossing over. independent assortment and crossing over. segregation and independent assortment.",BIO-11-CBS-10-00,final,P014531,"In meiosis, the daugher cells differ from parent cell as well as amongst themselves due to segregation, independent assortment and crossing over. segregation and crossing over. independent assortment and crossing over. segregation and independent assortment.",BIO-11-CBS-10-00,final
3973,3638,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final
4255,3638,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final
3914,3847,1.0000000000000002,P014730,"Which of the following groups of plants have underground stems? Potato, ginger, turmeric, Euphorbia, Zaminkand Potato, ginger, turmeric, Zaminkand, Colocasia Potato, cirtrus, Opuntia, Zaminkand, Colocasia Potato, cucumber, watermelon, Zaminkand, Colocasia",BIO-11-CBS-05-00,final,P009962,"Which of the following groups of plants have underground stems? Potato, ginger, turmeric, Euphorbia, Zaminkand Potato, ginger, turmeric, Zaminkand, Colocasia Potato, citrus, Opuntia, Zaminkand, Colocasia Potato, cucumber, watermelon, Zaminkand, Colocasia",BIO-11-CBS-05-00,final
3915,3849,1.0000000000000002,P014732,"In which of the following plants, a slender lateral branch arises from the base of the main axis and after growing aerially, archs downwards to touch the ground? Mint and jasmine Banana and pineapple Grass and strawberry Pistia and Eichhornia",BIO-11-CBS-05-00,final,P009964,"In which of the following plants, a slender lateral branch arises from the base of the main axis and after growing aerially, arches downwards to touch the ground? Mint and jasmine Banana and pineapple Grass and strawberry Pistia and Eichhornia",BIO-11-CBS-05-00,final
3916,3850,1,P014733,A branch in which each node bears a rosette of leaves and a tuft of roots is found in aquatic plants like _________ and _________. Hydrilla and Pistia Eichhornia and Hydrilla Pistia and Eichhornia Pistia and Vallisneria,BIO-11-CBS-05-00,final,P009966,A branch in which each node bears a rosette of leaves and a tuft of roots is found in aquatic plants like _________ and _________. Hydrilla and Pistia Eichhornia and Hydrilla Pistia and Eichhornia Pistia and Vallisneria,BIO-11-CBS-05-00,final
3917,3853,0.9999999999999998,P014736,"Leaves of dicotyledonous plants possess ________ venation, while _________ is the characteristic of most monocotyledons. reticulate and parallel parallel and reticulate reticulate and perpendicular obliquely and parallel",BIO-11-CBS-05-00,final,P009970,"Leaves of dicotyledonous plants possess ________ venation, while _________ is the characteristic of most monocotyledons. reticulate and parallel parallel and reticulate reticulate and perpendicular oblique and parallel",BIO-11-CBS-05-00,final
3918,3867,1,P014750,Cotyledons and testa respectively are edible parts in which of the following groups? Walnut and tamarind Cashew nut and litchi French bean and coconut Groundnut and pomegranate,BIO-11-CBS-05-00,final,P009986,Cotyledons and testa respectively are edible parts in which of the following groups? Walnut and tamarind Cashew nut and litchi French bean and coconut Groundnut and pomegranate,BIO-11-CBS-05-00,final
3920,3876,0.9999999999999998,P014759,"Study the following statements and select the correct option.Buds are present in axil of leaflets of the compound leaf.Pulvinus leaf-base is present in some leguminous plants.In Alstonia, the petioles expand, become green and synthesize food.Opposite phyllotaxy is seen in guava. (II) and (IV) are correct but (I) and (III) are incorrect. (II) and (III) are correct but (I) and (IV) are incorrect. (I) and (II) are correct but (III) and (IV) are incorrect. (II), (III) and (IV) are correct but (I) is incorrect.",BIO-11-CBS-05-00,final,P010007,"Study the following statements and select the correct optionBuds are present in axil of leaflets of the compound leaf.Pulvinus leaf-base is present in some leguminous plants.In Alstonia, the petioles expand, become green and synthesize food.Opposite phyllotaxy is seen in guava. (II) and (IV) are correct but (I) and (III) are incorrect. (I) and (III) are correct but (II) and (IV) are incorrect. (I) and (IV) are correct but (II) and (III) are incorrect. (II), (III) and (IV) are correct but (I) is incorrect.",BIO-11-CBS-05-00,final
3922,3890,1.0000000000000002,P014773,Match the androecium formulae (given in column II) with their family (given in column-I) and choose the correct combination from the options given below.Column-I(Family)Column-II(Androecium formula)Brassicaceae\(A_{3+3}\)Fabaceae\(A_{(5)}\)Solanaceae\(A_{(9)+1}\)Liliaceae\(A_{2+4}\) a - iv; b - iii; c - ii; d - i a - i; b - ii; c - iii; d - iv a - ii; b - iii; c - iv; d - i a - iii; b - iv; c - i; d - ii,BIO-11-CBS-05-00,final,P010032,Match the family (given in column-I) with their androecium formulae (given in column II) and choose the correct combination from the options given below.Column-I(Family)Column-II(Androecium formula)Brassicaceae\(A_{3+3}\)Fabaceae\(A_{(5)}\)Solanaceae\(A_{(9)+1}\)Liliaceae\(A_{2+4}\) a - iv; b - iii; c - ii; d - i a - i; b - ii; c - iii; d - iv a - ii; b - iii; c - iv; d - i a - iii; b - iv; c - i; d - ii,BIO-11-CBS-05-00,final
4255,3973,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final
4136,4101,1.0000000000000002,P006892,Plasmogamy is the fusion of two haploid cells including their nuclei. two haploid cells without nuclear fusion. sperm and egg. sperm and two polar nuclei.,BIO-11-CBS-02-00,final,P006760,Plasmogamy is the fusion of two haploid cells including their nuclei. two haploid cells without nuclear fusion. sperm and egg. sperm and two polar nuclei.,BIO-11-CBS-02-00,final
4239,4235,0.9999999999999998,P025640,Viruses can be considered as living because they reproduce in host cells. respond to touch stimulus. carry out metabolic activities. carry out anaerobic respiration.,BIO-11-CBS-02-00,final,P024103,Viruses can be considered as living because they reproduce in host cells. respond to touch stimulus. carry out metabolic activities. carry out anaerobic respiration.,BIO-11-CBS-02-00,final
4507,4365,0.9999999999999998,P005407,This is a dummy test generated on the portal to obtain data. Please contact jumpstart@avanti.in if you need the actual test. The test is available in the Jumpstart folder on Dropbox. 1 2 3 4,BIO-10-CBS-03-00,final,P008356,This is a dummy test generated on the portal to obtain data. Please contact jumpstart@avanti.in if you need the actual test. The test is available in the Jumpstart folder on Dropbox. 1 2 3 4,BIO-10-CBS-01-00,final
4567,4365,0.9999999999999998,P005408,This is a dummy test generated on the portal to obtain data. Please contact jumpstart@avanti.in if you need the actual test. The test is available in the Jumpstart folder on Dropbox. 1 2 3 4,BIO-10-CBS-04-00,final,P008356,This is a dummy test generated on the portal to obtain data. Please contact jumpstart@avanti.in if you need the actual test. The test is available in the Jumpstart folder on Dropbox. 1 2 3 4,BIO-10-CBS-01-00,final
4622,4365,0.9999999999999998,P005409,This is a dummy test generated on the portal to obtain data. Please contact jumpstart@avanti.in if you need the actual test. The test is available in the Jumpstart folder on Dropbox. 1 2 3 4,BIO-10-CBS-05-00,final,P008356,This is a dummy test generated on the portal to obtain data. Please contact jumpstart@avanti.in if you need the actual test. The test is available in the Jumpstart folder on Dropbox. 1 2 3 4,BIO-10-CBS-01-00,final
4699,4365,0.9999999999999998,P005410,This is a dummy test generated on the portal to obtain data. Please contact jumpstart@avanti.in if you need the actual test. The test is available in the Jumpstart folder on Dropbox. 1 2 3 4,BIO-10-CBS-06-00,draft,P008356,This is a dummy test generated on the portal to obtain data. Please contact jumpstart@avanti.in if you need the actual test. The test is available in the Jumpstart folder on Dropbox. 1 2 3 4,BIO-10-CBS-01-00,final
4836,4365,0.9999999999999998,P005423,This is a dummy test generated on the portal to obtain data. Please contact jumpstart@avanti.in if you need the actual test. The test is available in the Jumpstart folder on Dropbox. 1 2 3 4,BIO-9-CBS-03-00,final,P008356,This is a dummy test generated on the portal to obtain data. Please contact jumpstart@avanti.in if you need the actual test. The test is available in the Jumpstart folder on Dropbox. 1 2 3 4,BIO-10-CBS-01-00,final
